raw,ln,LOG10,cellid,gt,ms
14.7357,2.690273121,1.168370771,4,WT,A
14.78864,2.693859318,1.169928237,4,WT,A
14.8643,2.698962365,1.172144462,4,WT,A
14.96231,2.705534372,1.174998649,4,WT,A
14.97062,2.706089614,1.175239787,4,WT,A
14.97718,2.706527709,1.175430049,4,WT,A
14.98219,2.706862162,1.1755753,4,WT,A
14.99831,2.707937528,1.176042326,4,WT,A
15.21146,2.722049091,1.1821709,4,WT,A
15.69859,2.753570899,1.195860647,4,WT,A
15.72056,2.75496941,1.196468012,4,WT,A
15.74569,2.756566677,1.197161697,4,WT,A
15.83882,2.762463889,1.199722823,4,WT,A
16.00762,2.773064859,1.204326766,4,WT,A
16.15001,2.781920669,1.208172796,4,WT,A
16.2804,2.78996193,1.211665071,4,WT,A
16.31743,2.792233862,1.212651758,4,WT,A
16.36756,2.795301327,1.213983942,4,WT,A
16.40554,2.797619083,1.21499053,4,WT,A
16.53308,2.805363222,1.218353767,4,WT,A
16.55616,2.806758238,1.218959615,4,WT,A
16.62232,2.810746371,1.220691639,4,WT,A
16.83369,2.823382236,1.226179325,4,WT,A
16.83378,2.823387582,1.226181647,4,WT,A
16.91135,2.827984994,1.228178278,4,WT,A
16.97344,2.831649769,1.22976987,4,WT,A
17.19358,2.844536058,1.235366314,4,WT,A
17.28863,2.85004906,1.23776058,4,WT,A
17.76834,2.877418222,1.249646856,4,WT,A
17.90406,2.885027503,1.252951525,4,WT,A
18.04139,2.892668563,1.256269995,4,WT,A
18.04953,2.893119646,1.256465898,4,WT,A
18.06554,2.894006256,1.256850948,4,WT,A
18.13342,2.897756645,1.258479721,4,WT,A
18.31404,2.907667979,1.262784158,4,WT,A
18.52766,2.919264751,1.267820572,4,WT,A
18.65858,2.926306094,1.270878589,4,WT,A
19.01089,2.945011973,1.279002449,4,WT,A
19.28209,2.959176686,1.285154106,4,WT,A
19.71988,2.981627264,1.294904268,4,WT,A
19.83372,2.987383519,1.297404178,4,WT,A
19.84171,2.987786288,1.297579098,4,WT,A
20.11157,3.001295271,1.303445975,4,WT,A
20.18561,3.004969974,1.305041878,4,WT,A
20.38504,3.014801298,1.309311568,4,WT,A
20.41295,3.016169503,1.309905772,4,WT,A
20.6049,3.025528912,1.313970511,4,WT,A
20.74687,3.032395392,1.316952586,4,WT,A
20.82219,3.036019245,1.318526405,4,WT,A
20.89218,3.039374926,1.319983759,4,WT,A
21.05561,3.047167033,1.323367828,4,WT,A
21.42701,3.064652276,1.330961572,4,WT,A
21.51582,3.068788479,1.332757902,4,WT,A
21.6314,3.074145963,1.335084628,4,WT,A
21.64106,3.074592436,1.335278529,4,WT,A
21.92049,3.087421816,1.340850258,4,WT,A
22.39881,3.109007832,1.350224946,4,WT,A
22.55781,3.116081347,1.353296934,4,WT,A
22.66064,3.120629499,1.355272171,4,WT,A
22.71142,3.122867882,1.356244289,4,WT,A
22.83174,3.128151673,1.35853901,4,WT,A
22.9487,3.13326129,1.360758089,4,WT,A
23.23731,3.145759177,1.366185852,4,WT,A
23.24887,3.146256529,1.366401849,4,WT,A
23.44312,3.154577062,1.370015411,4,WT,A
23.55455,3.159319008,1.372074812,4,WT,A
23.77703,3.168719989,1.376157606,4,WT,A
24.01463,3.178663228,1.3804759,4,WT,A
24.50498,3.198876362,1.389254352,4,WT,A
24.63388,3.204122731,1.391532821,4,WT,A
24.66346,3.205322796,1.392054003,4,WT,A
24.67097,3.205627249,1.392186225,4,WT,A
24.92587,3.21590622,1.396650326,4,WT,A
25.17458,3.225834755,1.400962234,4,WT,A
25.17952,3.226030966,1.401047447,4,WT,A
25.48156,3.237955053,1.406226012,4,WT,A
25.55088,3.240671758,1.407405862,4,WT,A
25.56254,3.241127999,1.407604005,4,WT,A
25.82647,3.251399935,1.41206505,4,WT,A
26.1634,3.264361488,1.417694181,4,WT,A
26.68172,3.283978687,1.426213822,4,WT,A
26.73483,3.28596721,1.427077427,4,WT,A
26.75932,3.286882824,1.427475073,4,WT,A
27.71108,3.321832333,1.442653452,4,WT,A
27.79643,3.324907595,1.443989021,4,WT,A
28.08154,3.335112421,1.448420921,4,WT,A
28.18052,3.338630959,1.449949003,4,WT,A
28.27805,3.342085885,1.451449458,4,WT,A
28.37025,3.345341061,1.452863163,4,WT,A
28.43486,3.347615857,1.453851094,4,WT,A
28.46545,3.348691071,1.454318054,4,WT,A
28.54101,3.351342,1.455469338,4,WT,A
28.57054,3.352376117,1.455918449,4,WT,A
28.8326,3.361506691,1.459883807,4,WT,A
28.9319,3.364944793,1.461376955,4,WT,A
28.95099,3.3656044,1.461663419,4,WT,A
29.24586,3.375738025,1.466064397,4,WT,A
29.56468,3.386580406,1.470773183,4,WT,A
29.89158,3.397576835,1.475548871,4,WT,A
31.04511,3.435441308,1.491993203,4,WT,A
31.19362,3.440213587,1.494065777,4,WT,A
31.29282,3.443388678,1.495444702,4,WT,A
31.4359,3.447950552,1.497425899,4,WT,A
31.68307,3.455782469,1.500827257,4,WT,A
31.73719,3.457489179,1.501568472,4,WT,A
31.91605,3.463109018,1.504009137,4,WT,A
32.09846,3.468808054,1.506484197,4,WT,A
32.35288,3.476703043,1.509912947,4,WT,A
32.65655,3.486045448,1.513970302,4,WT,A
33.06736,3.498546693,1.519399524,4,WT,A
33.44368,3.50986283,1.524314059,4,WT,A
33.46198,3.510409869,1.524551635,4,WT,A
33.56852,3.513588723,1.525932194,4,WT,A
33.72176,3.518143326,1.527910233,4,WT,A
33.7805,3.519883713,1.528666073,4,WT,A
34.25696,3.533889756,1.534748821,4,WT,A
34.40935,3.53832833,1.536676469,4,WT,A
34.64256,3.545082984,1.539609978,4,WT,A
35.14547,3.559495734,1.545869356,4,WT,A
35.18607,3.560650266,1.546370762,4,WT,A
35.43087,3.567583474,1.549381817,4,WT,A
35.68187,3.574642717,1.552447607,4,WT,A
36.8385,3.606543494,1.566301938,4,WT,A
37.50847,3.624566774,1.574129349,4,WT,A
38.57309,3.652554883,1.586284431,4,WT,A
39.18881,3.668391247,1.593162076,4,WT,A
39.52434,3.676916685,1.596864627,4,WT,A
39.92931,3.687110641,1.601291805,4,WT,A
40.6228,3.704329485,1.608769855,4,WT,A
41.094,3.715862125,1.613778417,4,WT,A
42.38475,3.746788628,1.627209626,4,WT,A
42.55368,3.750766338,1.628937123,4,WT,A
43.12569,3.764118875,1.634736057,4,WT,A
45.20604,3.811230706,1.655196465,4,WT,A
45.5872,3.819626975,1.658842918,4,WT,A
45.7111,3.822341157,1.660021672,4,WT,A
45.93713,3.827273723,1.662163858,4,WT,A
46.10541,3.830930297,1.663751888,4,WT,A
46.22485,3.833517532,1.664875511,4,WT,A
47.31008,3.856723381,1.674953682,4,WT,A
48.05796,3.872407782,1.681765332,4,WT,A
48.71572,3.886001771,1.687669126,4,WT,A
49.10384,3.893937239,1.691115456,4,WT,A
49.93903,3.910802861,1.698440102,4,WT,A
50.1468,3.914954704,1.700243225,4,WT,A
51.23507,3.936424259,1.709567334,4,WT,A
53.43517,3.978469143,1.727827195,4,WT,A
55.65417,4.019157008,1.74549771,4,WT,A
57.224,4.046973391,1.757578212,4,WT,A
60.51271,4.102853426,1.781846603,4,WT,A
60.83685,4.108195691,1.784166719,4,WT,A
62.0705,4.128270836,1.792885244,4,WT,A
62.42932,4.134035037,1.795388604,4,WT,A
62.45865,4.134504738,1.795592593,4,WT,A
62.65401,4.137627686,1.796948872,4,WT,A
63.58643,4.152400083,1.803364443,4,WT,A
63.58998,4.152455911,1.803388688,4,WT,A
63.71139,4.154363354,1.80421708,4,WT,A
64.5787,4.167884635,1.810089298,4,WT,A
64.98751,4.174195098,1.812829897,4,WT,A
65.67043,4.184648748,1.81736986,4,WT,A
67.85892,4.217430844,1.831606943,4,WT,A
68.65272,4.229060753,1.836657749,4,WT,A
71.96455,4.276173637,1.857118614,4,WT,A
73.99857,4.304045769,1.869223327,4,WT,A
76.26881,4.334264074,1.88234697,4,WT,A
80.97253,4.394109961,1.908337709,4,WT,A
81.74847,4.403647094,1.912479633,4,WT,A
85.18739,4.444853418,1.930375312,4,WT,A
85.46238,4.448076279,1.931774983,4,WT,A
91.99113,4.521692159,1.963745954,4,WT,A
98.9492,4.594606587,1.995412287,4,WT,A
103.1484,4.636168728,2.013462496,4,WT,A
120.7344,4.793593092,2.081831028,4,WT,A
259.7848,5.559853596,2.414613737,4,WT,A
5.251311,1.65847776,0.720267739,5,WT,A
5.285867,1.665036655,0.723116231,5,WT,A
5.496565,1.704123352,0.740091368,5,WT,A
5.63229,1.728516109,0.750685008,5,WT,A
5.691717,1.73901196,0.755243298,5,WT,A
6.018867,1.794899036,0.779514747,5,WT,A
6.181341,1.821535238,0.791082703,5,WT,A
6.274959,1.836566951,0.797610893,5,WT,A
6.569546,1.882444728,0.817535358,5,WT,A
6.581602,1.884278181,0.818331616,5,WT,A
6.626332,1.891051408,0.821273192,5,WT,A
7.062682,1.954824866,0.848969652,5,WT,A
7.23877,1.979451302,0.859664778,5,WT,A
7.304251,1.988456507,0.863575689,5,WT,A
7.330757,1.992078785,0.865148824,5,WT,A
7.567432,2.023853776,0.878948527,5,WT,A
7.578669,2.025337591,0.87959294,5,WT,A
7.664511,2.036600714,0.884484452,5,WT,A
7.69751,2.0408969,0.886350262,5,WT,A
7.906779,2.067720493,0.8979996,5,WT,A
8.401502,2.128410499,0.924356935,5,WT,A
8.501971,2.140298019,0.929519619,5,WT,A
8.546742,2.145550158,0.931800594,5,WT,A
8.578534,2.149263036,0.933413077,5,WT,A
8.586054,2.150139259,0.933793616,5,WT,A
8.588573,2.150432599,0.933921011,5,WT,A
8.615687,2.153584611,0.935289913,5,WT,A
8.653232,2.157932893,0.937178348,5,WT,A
8.679972,2.161018303,0.938518324,5,WT,A
8.704675,2.163860238,0.939752561,5,WT,A
8.737514,2.16762571,0.941387885,5,WT,A
8.739859,2.167894057,0.941504426,5,WT,A
8.745727,2.168565238,0.941795917,5,WT,A
8.782604,2.172772947,0.943623301,5,WT,A
9.102223,2.208518669,0.959147471,5,WT,A
9.224594,2.221873178,0.964947261,5,WT,A
9.264767,2.226218711,0.966834502,5,WT,A
9.273069,2.227114393,0.967223491,5,WT,A
9.282753,2.228158162,0.967676795,5,WT,A
9.362813,2.23674578,0.971406349,5,WT,A
9.373907,2.237929978,0.971920641,5,WT,A
9.37515,2.238062572,0.971978225,5,WT,A
9.392156,2.239874873,0.972765297,5,WT,A
9.461052,2.247183582,0.975939429,5,WT,A
9.511947,2.252548587,0.978269422,5,WT,A
9.535016,2.254970917,0.979321426,5,WT,A
9.637698,2.265682283,0.983973313,5,WT,A
9.744741,2.276727755,0.988770301,5,WT,A
9.814655,2.283876677,0.991875038,5,WT,A
9.885842,2.291103633,0.995013665,5,WT,A
9.961268,2.298704373,0.998314625,5,WT,A
10.06705,2.309267714,1.002902226,5,WT,A
10.14981,2.317454986,1.006457913,5,WT,A
10.27385,2.329601832,1.011733221,5,WT,A
10.41928,2.343657936,1.017837709,5,WT,A
10.43516,2.345180873,1.018499112,5,WT,A
10.49543,2.350939924,1.021000236,5,WT,A
10.54728,2.355868007,1.023140475,5,WT,A
10.60805,2.361613147,1.025635558,5,WT,A
10.6215,2.362880249,1.026185853,5,WT,A
10.64161,2.364771788,1.027007339,5,WT,A
10.6751,2.367913927,1.028371952,5,WT,A
10.71326,2.371482227,1.029921645,5,WT,A
10.72187,2.372285581,1.030270537,5,WT,A
10.75918,2.375759344,1.031779173,5,WT,A
10.80747,2.380237562,1.033724039,5,WT,A
11.14332,2.410840215,1.047014602,5,WT,A
11.31299,2.425951623,1.053577403,5,WT,A
11.31508,2.426136349,1.053657629,5,WT,A
11.58021,2.449297607,1.063716435,5,WT,A
11.65745,2.455945461,1.066603561,5,WT,A
11.70773,2.460249307,1.068472698,5,WT,A
11.74524,2.463448052,1.069861895,5,WT,A
11.75392,2.464186802,1.07018273,5,WT,A
11.76801,2.465384833,1.070703029,5,WT,A
11.88567,2.475333473,1.075023668,5,WT,A
11.94137,2.480008842,1.077054155,5,WT,A
11.94935,2.480676884,1.077344282,5,WT,A
12.02306,2.486826472,1.080015014,5,WT,A
12.08525,2.491985701,1.082255639,5,WT,A
12.09588,2.492864899,1.08263747,5,WT,A
12.10172,2.493347591,1.0828471,5,WT,A
12.23044,2.503927926,1.087442081,5,WT,A
12.26747,2.506951043,1.088755005,5,WT,A
12.32861,2.511922578,1.090914114,5,WT,A
12.50636,2.526237315,1.097130926,5,WT,A
12.52783,2.52795257,1.097875851,5,WT,A
12.70985,2.542377283,1.104140425,5,WT,A
12.72519,2.543583494,1.104664276,5,WT,A
12.73617,2.544445977,1.105038847,5,WT,A
12.87095,2.554972834,1.109610603,5,WT,A
13.13446,2.575239311,1.118412222,5,WT,A
13.23444,2.582822523,1.121705569,5,WT,A
13.26091,2.58482061,1.122573328,5,WT,A
13.36662,2.592760554,1.126021602,5,WT,A
13.47081,2.600525122,1.129393711,5,WT,A
13.53932,2.605598045,1.131596853,5,WT,A
13.56242,2.607302733,1.132337189,5,WT,A
13.7652,2.622143668,1.138782526,5,WT,A
13.86783,2.629571769,1.142008509,5,WT,A
13.92138,2.633425788,1.143682288,5,WT,A
14.21005,2.653949461,1.152595606,5,WT,A
14.27104,2.658232309,1.154455623,5,WT,A
14.32726,2.662164016,1.156163142,5,WT,A
14.44886,2.670615519,1.159833583,5,WT,A
14.63625,2.683501328,1.165429819,5,WT,A
14.75396,2.691511521,1.168908602,5,WT,A
14.8404,2.697353192,1.171445607,5,WT,A
14.88101,2.700085903,1.172632409,5,WT,A
14.93577,2.703759007,1.174227617,5,WT,A
15.22343,2.722835688,1.182512515,5,WT,A
15.43428,2.73659101,1.188486375,5,WT,A
15.45787,2.738118259,1.189149651,5,WT,A
15.56392,2.744955415,1.19211899,5,WT,A
15.6908,2.753074553,1.195645087,5,WT,A
15.73573,2.755933923,1.196886895,5,WT,A
16.06214,2.77646495,1.205803407,5,WT,A
16.17324,2.783358025,1.208797031,5,WT,A
16.22316,2.786439851,1.210135451,5,WT,A
16.52873,2.805100079,1.218239485,5,WT,A
16.63143,2.811294279,1.220929592,5,WT,A
16.6362,2.811581044,1.221054133,5,WT,A
16.67901,2.814151043,1.222170269,5,WT,A
16.69359,2.815024813,1.222549743,5,WT,A
16.80709,2.821800821,1.225492526,5,WT,A
17.00607,2.833570339,1.230603962,5,WT,A
17.12047,2.840274824,1.233515683,5,WT,A
17.26422,2.848636152,1.237146962,5,WT,A
17.37385,2.854966202,1.239896068,5,WT,A
17.41771,2.857487505,1.240991055,5,WT,A
17.6213,2.869108398,1.246037945,5,WT,A
17.64213,2.870289792,1.246551018,5,WT,A
17.69356,2.873200732,1.247815223,5,WT,A
17.96758,2.888569023,1.254489587,5,WT,A
18.45099,2.915118028,1.266019673,5,WT,A
18.52324,2.91902616,1.267716954,5,WT,A
18.586,2.922408609,1.269185933,5,WT,A
18.72384,2.929797578,1.272394921,5,WT,A
18.90254,2.939296305,1.276520166,5,WT,A
18.94464,2.941521042,1.277486357,5,WT,A
19.12264,2.950872973,1.281547849,5,WT,A
19.1391,2.951733363,1.281921512,5,WT,A
19.39375,2.964950849,1.287661793,5,WT,A
19.63044,2.977081423,1.292930034,5,WT,A
19.6678,2.978982781,1.293755783,5,WT,A
20.06716,2.999084648,1.302485913,5,WT,A
20.26013,3.008654915,1.306642228,5,WT,A
20.37541,3.014328782,1.309106357,5,WT,A
20.38771,3.014932268,1.309368447,5,WT,A
20.91305,3.040373366,1.320417376,5,WT,A
20.92615,3.040999573,1.320689334,5,WT,A
20.99139,3.044112354,1.322041197,5,WT,A
21.15774,3.052005796,1.325469276,5,WT,A
21.20132,3.054063444,1.326362901,5,WT,A
21.23859,3.05581981,1.327125681,5,WT,A
21.27474,3.057520453,1.327864261,5,WT,A
21.49332,3.067742189,1.332303505,5,WT,A
21.72935,3.078663881,1.337046735,5,WT,A
21.86886,3.085063707,1.339826144,5,WT,A
22.2102,3.100551643,1.346552469,5,WT,A
22.68992,3.121920773,1.355832965,5,WT,A
23.0556,3.13790869,1.362776429,5,WT,A
23.12875,3.141076432,1.364152162,5,WT,A
23.29294,3.14815031,1.367224308,5,WT,A
23.97531,3.177024551,1.379764231,5,WT,A
24.35675,3.192809019,1.386619339,5,WT,A
24.55371,3.200862963,1.390117122,5,WT,A
24.75479,3.209019006,1.393659246,5,WT,A
24.77575,3.209865352,1.39402681,5,WT,A
24.84247,3.212554689,1.395194774,5,WT,A
24.86551,3.213481703,1.395597371,5,WT,A
25.01585,3.219509624,1.398215264,5,WT,A
25.85826,3.252630086,1.412599298,5,WT,A
26.10459,3.262111161,1.416716877,5,WT,A
26.34389,3.27123637,1.420679904,5,WT,A
26.57133,3.279832815,1.424413293,5,WT,A
26.60408,3.281064587,1.424948245,5,WT,A
27.12772,3.300556083,1.433413294,5,WT,A
27.35441,3.308877759,1.437027352,5,WT,A
27.37951,3.309794923,1.437425671,5,WT,A
27.89479,3.328439933,1.445523096,5,WT,A
28.11939,3.336459374,1.449005895,5,WT,A
28.4488,3.34810598,1.454063952,5,WT,A
28.57657,3.352587151,1.4560101,5,WT,A
28.66605,3.355713496,1.457367854,5,WT,A
28.68229,3.356279859,1.457613823,5,WT,A
29.17782,3.373408832,1.465052841,5,WT,A
29.62278,3.38854366,1.471625813,5,WT,A
29.80814,3.394781511,1.474334877,5,WT,A
29.85611,3.396389509,1.475033222,5,WT,A
30.15809,3.406453212,1.479403833,5,WT,A
30.30228,3.411222957,1.481475307,5,WT,A
30.67762,3.423533399,1.486821664,5,WT,A
30.97583,3.433207223,1.491022952,5,WT,A
31.25656,3.442229274,1.494941179,5,WT,A
31.60532,3.453325461,1.499760192,5,WT,A
31.63356,3.454218582,1.50014807,5,WT,A
31.73829,3.457523838,1.501583524,5,WT,A
31.84369,3.460839246,1.503023387,5,WT,A
31.91355,3.463030684,1.503975117,5,WT,A
32.00557,3.46590995,1.505225566,5,WT,A
32.03345,3.466780669,1.505603715,5,WT,A
32.72462,3.4881277,1.514874612,5,WT,A
32.81988,3.491034429,1.516136989,5,WT,A
33.30685,3.505763082,1.522533561,5,WT,A
33.54456,3.512874704,1.5256221,5,WT,A
33.56837,3.513584255,1.525930253,5,WT,A
33.77131,3.519611625,1.528547907,5,WT,A
33.78167,3.519918348,1.528681115,5,WT,A
34.07573,3.528585401,1.532445168,5,WT,A
34.12004,3.529884895,1.533009532,5,WT,A
34.22033,3.532819912,1.534284193,5,WT,A
34.28958,3.534841518,1.535162166,5,WT,A
34.52661,3.541730331,1.538153939,5,WT,A
34.71494,3.547170142,1.540516419,5,WT,A
34.86544,3.551496081,1.54239515,5,WT,A
35.04973,3.55676791,1.544684677,5,WT,A
35.09987,3.558197427,1.545305508,5,WT,A
35.41655,3.567179225,1.549206253,5,WT,A
35.4332,3.567649234,1.549410376,5,WT,A
36.0168,3.583985496,1.556505124,5,WT,A
36.0452,3.584773706,1.55684744,5,WT,A
36.44043,3.595678873,1.561583493,5,WT,A
36.57523,3.599371235,1.563187066,5,WT,A
36.81867,3.606005053,1.566068096,5,WT,A
36.91133,3.60851855,1.567159694,5,WT,A
37.04067,3.612016498,1.568678834,5,WT,A
37.49277,3.624148114,1.573947528,5,WT,A
37.66212,3.628654815,1.575904763,5,WT,A
37.96053,3.636546936,1.579332267,5,WT,A
38.00801,3.637796927,1.579875132,5,WT,A
38.0537,3.63899832,1.58039689,5,WT,A
38.16241,3.641851,1.581635793,5,WT,A
38.37196,3.647326985,1.584013983,5,WT,A
38.48922,3.650378202,1.58533911,5,WT,A
38.57275,3.652546069,1.586280602,5,WT,A
38.68104,3.655349558,1.587498142,5,WT,A
39.76925,3.683094001,1.599547401,5,WT,A
40.24842,3.695070748,1.604748836,5,WT,A
40.28304,3.695930537,1.605122238,5,WT,A
40.34935,3.697575286,1.605836543,5,WT,A
40.80697,3.7088529,1.610734349,5,WT,A
40.93749,3.712046269,1.612121211,5,WT,A
41.05089,3.714812517,1.613322577,5,WT,A
41.29358,3.72070704,1.615882536,5,WT,A
41.70581,3.730640448,1.62019656,5,WT,A
42.01913,3.738124991,1.623447056,5,WT,A
42.1839,3.742038632,1.625146729,5,WT,A
42.19802,3.742373301,1.625292074,5,WT,A
42.40674,3.747307312,1.627434888,5,WT,A
42.56451,3.751020807,1.629047638,5,WT,A
43.14585,3.764586237,1.634939029,5,WT,A
43.34258,3.769135524,1.636914759,5,WT,A
43.44153,3.771415896,1.637905113,5,WT,A
43.66373,3.77651778,1.640120833,5,WT,A
44.17991,3.788270161,1.645224827,5,WT,A
44.75436,3.80118887,1.650835351,5,WT,A
45.33765,3.814137813,1.656459005,5,WT,A
48.16093,3.874548111,1.682694865,5,WT,A
48.42346,3.879984407,1.685055818,5,WT,A
48.69392,3.885554176,1.687474738,5,WT,A
48.80048,3.887740149,1.688424094,5,WT,A
48.98185,3.891449821,1.690035184,5,WT,A
49.64308,3.904859005,1.695858719,5,WT,A
51.5294,3.942152519,1.712055086,5,WT,A
51.83255,3.94801833,1.714602575,5,WT,A
52.13764,3.953887145,1.717151369,5,WT,A
52.76825,3.965909684,1.722372692,5,WT,A
52.96719,3.969672665,1.724006933,5,WT,A
55.02375,4.00776491,1.740550185,5,WT,A
56.51934,4.03458288,1.752197082,5,WT,A
57.86832,4.058170085,1.762440874,5,WT,A
57.89278,4.058592679,1.762624405,5,WT,A
59.65445,4.088568748,1.775642846,5,WT,A
60.98665,4.110654988,1.785234778,5,WT,A
64.13335,4.160964509,1.807083926,5,WT,A
64.28104,4.16326472,1.808082895,5,WT,A
64.71725,4.170027781,1.811020055,5,WT,A
65.85274,4.187421037,1.81857385,5,WT,A
66.70848,4.200332081,1.824181045,5,WT,A
67.77241,4.21615518,1.83105293,5,WT,A
68.2707,4.223480685,1.834234356,5,WT,A
69.40029,4.239891046,1.841361285,5,WT,A
69.503,4.241369917,1.842003551,5,WT,A
69.97375,4.248120172,1.844935149,5,WT,A
71.77244,4.273500558,1.855957711,5,WT,A
72.42073,4.282492584,1.859862898,5,WT,A
73.65979,4.29945706,1.867230476,5,WT,A
76.66718,4.339473716,1.884609489,5,WT,A
78.3314,4.360948544,1.893935889,5,WT,A
78.59679,4.364330859,1.895404809,5,WT,A
80.024,4.38232659,1.903220256,5,WT,A
80.51106,4.388394566,1.905855545,5,WT,A
84.28405,4.434192642,1.925745396,5,WT,A
84.57262,4.437610574,1.927229785,5,WT,A
84.96826,4.442277775,1.929256725,5,WT,A
85.53473,4.448922492,1.932142489,5,WT,A
87.37067,4.470159643,1.941365666,5,WT,A
91.06241,4.511545096,1.95933914,5,WT,A
91.84971,4.520153654,1.963077789,5,WT,A
101.6951,4.621979121,2.007300028,5,WT,A
109.752,4.698223275,2.040412443,5,WT,A
122.589,4.808837297,2.088451502,5,WT,A
123.9308,4.819723345,2.093179253,5,WT,A
127.744,4.850028261,2.106340511,5,WT,A
135.0446,4.905605094,2.130477223,5,WT,A
141.3817,4.951463325,2.150393199,5,WT,A
161.1272,5.082194115,2.20716886,5,WT,A
164.9447,5.105610266,2.217338365,5,WT,A
6.690359,1.900667535,0.825449422,6,WT,A
7.093848,1.95922793,0.850881879,6,WT,A
7.490508,2.013636619,0.874511272,6,WT,A
7.758243,2.048755891,0.889763378,6,WT,A
7.96003,2.074432769,0.900914705,6,WT,A
8.240025,2.109003378,0.915928529,6,WT,A
8.458476,2.135169016,0.927292121,6,WT,A
8.562119,2.147347706,0.93258126,6,WT,A
9.011503,2.198501872,0.954797232,6,WT,A
9.01405,2.198784471,0.954919963,6,WT,A
9.062183,2.20411004,0.957232828,6,WT,A
9.123332,2.210835088,0.960153479,6,WT,A
9.206561,2.219916382,0.964097435,6,WT,A
9.25133,2.224767325,0.966204173,6,WT,A
9.502151,2.251518194,0.977821928,6,WT,A
9.533189,2.254779289,0.979238203,6,WT,A
9.53756,2.255237688,0.979437283,6,WT,A
9.664057,2.268413539,0.985159483,6,WT,A
9.702634,2.272397395,0.986889649,6,WT,A
9.707322,2.272880446,0.987099436,6,WT,A
9.751594,2.277430759,0.989075611,6,WT,A
9.784661,2.280815955,0.990545784,6,WT,A
9.810758,2.283479539,0.991702563,6,WT,A
9.900326,2.292567686,0.995649495,6,WT,A
9.945323,2.29710239,0.997618893,6,WT,A
10.0721,2.309769225,1.003120029,6,WT,A
10.11955,2.314469196,1.005161201,6,WT,A
10.16442,2.318893387,1.007082602,6,WT,A
10.20934,2.323302988,1.008997667,6,WT,A
10.34303,2.336312863,1.014647784,6,WT,A
10.47453,2.348946596,1.020134545,6,WT,A
10.50904,2.352235839,1.021563045,6,WT,A
10.66341,2.366818255,1.027896108,6,WT,A
10.87877,2.386813184,1.036579795,6,WT,A
10.99389,2.397339664,1.041151387,6,WT,A
11.03451,2.401027635,1.042753053,6,WT,A
11.09305,2.406318786,1.045050971,6,WT,A
11.31625,2.426239746,1.053702533,6,WT,A
11.36898,2.430888594,1.055721502,6,WT,A
11.5556,2.447170168,1.0627925,6,WT,A
11.58127,2.449389138,1.063756187,6,WT,A
11.68645,2.458430051,1.067682605,6,WT,A
11.70856,2.460320198,1.068503486,6,WT,A
11.79181,2.467405223,1.071580473,6,WT,A
11.79855,2.467976643,1.071828637,6,WT,A
11.838,2.471314696,1.073278336,6,WT,A
11.98808,2.483912823,1.078749632,6,WT,A
12.00853,2.485617231,1.079489847,6,WT,A
12.02918,2.487335365,1.080236024,6,WT,A
12.03365,2.487706892,1.080397376,6,WT,A
12.37302,2.515518296,1.092475715,6,WT,A
12.37885,2.515989371,1.0926803,6,WT,A
12.38887,2.516798489,1.093031696,6,WT,A
12.43904,2.520839914,1.094786864,6,WT,A
12.46658,2.523051464,1.095747328,6,WT,A
12.58681,2.53264944,1.099915676,6,WT,A
12.60124,2.533795222,1.100413283,6,WT,A
12.64983,2.537643776,1.102084689,6,WT,A
12.66071,2.538503497,1.102458061,6,WT,A
12.71352,2.542665994,1.104265811,6,WT,A
12.92823,2.559413292,1.11153907,6,WT,A
13.02253,2.566680934,1.114695367,6,WT,A
13.03453,2.56760199,1.115095376,6,WT,A
13.34742,2.591323108,1.125397327,6,WT,A
13.40692,2.595770992,1.127329018,6,WT,A
13.48502,2.60157944,1.129851595,6,WT,A
13.62491,2.611899735,1.134333642,6,WT,A
13.68561,2.616344916,1.13626416,6,WT,A
13.83524,2.62721896,1.140986697,6,WT,A
13.85884,2.628923296,1.141726881,6,WT,A
13.89214,2.631323213,1.142769151,6,WT,A
13.90166,2.632008257,1.143066663,6,WT,A
13.91404,2.632898402,1.143453248,6,WT,A
13.94074,2.634815489,1.144285828,6,WT,A
14.13148,2.648404933,1.150187648,6,WT,A
14.17449,2.65144387,1.151507442,6,WT,A
14.18392,2.652108929,1.151796273,6,WT,A
14.31978,2.661641798,1.155936346,6,WT,A
14.7511,2.691317656,1.168824407,6,WT,A
14.92907,2.703310319,1.174032754,6,WT,A
14.98685,2.70717315,1.175710361,6,WT,A
15.02967,2.710026247,1.176949445,6,WT,A
15.06278,2.7122268,1.177905133,6,WT,A
15.11544,2.715716738,1.179420794,6,WT,A
15.22377,2.722858022,1.182522214,6,WT,A
15.27768,2.72639294,1.184057409,6,WT,A
15.32313,2.729363452,1.185347486,6,WT,A
15.32549,2.729517455,1.185414369,6,WT,A
15.46622,2.738658291,1.189384184,6,WT,A
15.58869,2.746545651,1.192809621,6,WT,A
15.74222,2.756346275,1.197065977,6,WT,A
15.93611,2.768587603,1.202382319,6,WT,A
15.98321,2.771538796,1.203664006,6,WT,A
16.00726,2.773042369,1.204316999,6,WT,A
16.08807,2.778078004,1.206503947,6,WT,A
16.14894,2.781854413,1.208144021,6,WT,A
16.31851,2.792300046,1.212680502,6,WT,A
16.38081,2.796110528,1.214335373,6,WT,A
