raw ,ln,LOG10,cellid,gt,ms
96.34619,4.567947851,1.983834545,1,WT,A
97.07972,4.575532497,1.987128515,1,WT,A
97.08296,4.575565871,1.987143009,1,WT,A
98.61337,4.591206851,1.993935801,1,WT,A
98.80386,4.593136673,1.994773912,1,WT,A
99.79534,4.603121489,1.999110262,1,WT,A
99.80196,4.603187822,1.99913907,1,WT,A
99.99797,4.605149886,1.999991184,1,WT,A
101.631,4.621348607,2.007026199,1,WT,A
101.8285,4.623290026,2.007869346,1,WT,A
102.4641,4.629512493,2.01057173,1,WT,A
102.6885,4.631700134,2.01152181,1,WT,A
103.1023,4.635721699,2.013268354,1,WT,A
103.5188,4.639753239,2.015019229,1,WT,A
104.4072,4.648298639,2.018730449,1,WT,A
104.8099,4.652148233,2.020402307,1,WT,A
104.8304,4.652343806,2.020487243,1,WT,A
105.0513,4.654448802,2.021401431,1,WT,A
105.6929,4.660537719,2.024045814,1,WT,A
105.6964,4.660570834,2.024060196,1,WT,A
106.3799,4.667016649,2.026859578,1,WT,A
106.8214,4.671158281,2.028658266,1,WT,A
107.0449,4.673248373,2.029565981,1,WT,A
107.0682,4.673466015,2.029660502,1,WT,A
107.2954,4.675585778,2.030581103,1,WT,A
108.2416,4.684365766,2.034394203,1,WT,A
108.4282,4.686088203,2.035142248,1,WT,A
108.7067,4.68865343,2.036256312,1,WT,A
108.7069,4.68865527,2.036257111,1,WT,A
110.6323,4.70621209,2.043881941,1,WT,A
110.8259,4.707960502,2.044641267,1,WT,A
110.8697,4.708355638,2.044812872,1,WT,A
111.3528,4.712703539,2.046701142,1,WT,A
111.4028,4.713152462,2.046896107,1,WT,A
111.8347,4.717021888,2.048576577,1,WT,A
112.5763,4.723631214,2.051446971,1,WT,A
112.6245,4.724059276,2.051632876,1,WT,A
112.8223,4.725814015,2.052394949,1,WT,A
113.3735,4.730687678,2.054511554,1,WT,A
113.3777,4.730724723,2.054527643,1,WT,A
113.6285,4.732934355,2.055487274,1,WT,A
114.4137,4.739820827,2.05847803,1,WT,A
114.6959,4.742284278,2.059547894,1,WT,A
118.2514,4.772812867,2.072806291,1,WT,A
118.4654,4.774620935,2.073591525,1,WT,A
118.4736,4.774690151,2.073621585,1,WT,A
118.7611,4.777113912,2.074674212,1,WT,A
119.6272,4.78438024,2.077829938,1,WT,A
119.628,4.784386928,2.077832842,1,WT,A
120.7572,4.793781918,2.081913034,1,WT,A
120.7593,4.793799308,2.081920587,1,WT,A
121.0664,4.796339155,2.083023629,1,WT,A
121.0962,4.796585271,2.083130515,1,WT,A
121.9611,4.803702141,2.086221333,1,WT,A
122.2537,4.806098394,2.087262012,1,WT,A
125.9233,4.835672991,2.100106096,1,WT,A
126.6101,4.841112285,2.102468352,1,WT,A
127.8706,4.851018815,2.106770703,1,WT,A
128.1919,4.85352836,2.107860584,1,WT,A
128.544,4.856271258,2.10905181,1,WT,A
129.8825,4.866630196,2.113550639,1,WT,A
130.5584,4.871820636,2.115804819,1,WT,A
130.9188,4.874577284,2.117002016,1,WT,A
133.3312,4.892836258,2.124931788,1,WT,A
133.6808,4.895454869,2.126069036,1,WT,A
134.4193,4.900964019,2.128461629,1,WT,A
134.4534,4.901217671,2.128571789,1,WT,A
134.4547,4.901227339,2.128575988,1,WT,A
135.5168,4.909095618,2.131993138,1,WT,A
136.6061,4.917101602,2.135470093,1,WT,A
136.6083,4.917117707,2.135477087,1,WT,A
140.0438,4.941955231,2.146263887,1,WT,A
144.1441,4.970813494,2.158796871,1,WT,A
144.959,4.976450944,2.161245184,1,WT,A
147.0566,4.990817547,2.167484521,1,WT,A
147.4867,4.993738002,2.168752858,1,WT,A
148.7877,5.002520458,2.17256703,1,WT,A
149.7037,5.008658007,2.175232534,1,WT,A
151.5275,5.020767127,2.180491458,1,WT,A
153.8469,5.035957952,2.18708875,1,WT,A
159.2083,5.070213408,2.201965705,1,WT,A
164.4213,5.102432036,2.215958078,1,WT,A
165.0012,5.105952747,2.217487103,1,WT,A
167.2319,5.119381472,2.223319124,1,WT,A
170.1078,5.136432354,2.230724228,1,WT,A
174.8301,5.163814645,2.242616206,1,WT,A
185.2439,5.221673335,2.267743916,1,WT,A
185.9229,5.225332072,2.269332885,1,WT,A
186.4595,5.228214057,2.270584515,1,WT,A
188.0974,5.236959914,2.274382793,1,WT,A
189.4193,5.243963076,2.277424227,1,WT,A
198.4484,5.290529117,2.297647602,1,WT,A
198.4565,5.290569933,2.297665328,1,WT,A
202.3718,5.3101066,2.306149995,1,WT,A
207.4635,5.334955421,2.3169417,1,WT,A
210.0234,5.347218953,2.322267685,1,WT,A
210.877,5.351275025,2.324029215,1,WT,A
210.9489,5.351615924,2.324177265,1,WT,A
212.7157,5.359956532,2.327799545,1,WT,A
223.1737,5.407950392,2.348643014,1,WT,A
232.6139,5.449379998,2.366635663,1,WT,A
233.6694,5.453907296,2.368601843,1,WT,A
239.03,5.476589067,2.378452411,1,WT,A
241.512,5.486919161,2.382938714,1,WT,A
247.5314,5.511537443,2.393630298,1,WT,A
253.7735,5.536442137,2.404446269,1,WT,A
263.1081,5.572564974,2.420134218,1,WT,A
280.9534,5.638188819,2.448634292,1,WT,A
294.2307,5.684364154,2.468687985,1,WT,A
297.6357,5.695870255,2.473685022,1,WT,A
312.4889,5.744568949,2.494834595,1,WT,A
326.5173,5.788482934,2.513906197,1,WT,A
442.8208,6.093165174,2.646228012,1,WT,A
525.688,6.264707881,2.720728063,1,WT,A
3.226211,1.171308384,0.508692768,2,WT,A
3.673467,1.301135903,0.565076143,2,WT,A
4.112843,1.414114517,0.614142131,2,WT,A
4.116619,1.415032195,0.614540674,2,WT,A
4.224769,1.440964585,0.625802968,2,WT,A
4.475451,1.498607129,0.650836807,2,WT,A
4.601916,1.526472739,0.662938687,2,WT,A
5.336786,1.674623599,0.727279788,2,WT,A
5.789745,1.756088249,0.762659436,2,WT,A
5.893464,1.77384394,0.770370635,2,WT,A
5.989495,1.790007101,0.777390207,2,WT,A
6.283753,1.837967413,0.798219106,2,WT,A
6.302932,1.841014922,0.799542622,2,WT,A
6.339537,1.846805737,0.802057541,2,WT,A
6.705084,1.902866045,0.826404223,2,WT,A
6.730469,1.906644829,0.828045328,2,WT,A
6.775891,1.913370871,0.830966411,2,WT,A
6.793423,1.915954938,0.832088657,2,WT,A
6.942464,1.937656755,0.841513636,2,WT,A
6.984243,1.943656612,0.844119341,2,WT,A
6.99491,1.945182742,0.844782131,2,WT,A
7.006686,1.946864836,0.845512655,2,WT,A
7.070172,1.955884808,0.849429979,2,WT,A
7.090137,1.958704663,0.850654627,2,WT,A
7.156129,1.967969192,0.854678161,2,WT,A
7.328113,1.991718048,0.864992158,2,WT,A
7.698208,2.040987575,0.886389641,2,WT,A
7.719683,2.043773301,0.887599467,2,WT,A
7.969378,2.075606447,0.901424427,2,WT,A
7.993525,2.078631839,0.902738338,2,WT,A
7.996111,2.078955298,0.902878814,2,WT,A
8.252211,2.110481164,0.916570324,2,WT,A
8.2562,2.110964433,0.916780205,2,WT,A
8.259007,2.111304362,0.916927834,2,WT,A
8.444644,2.133532394,0.926581346,2,WT,A
8.523671,2.142847117,0.930626678,2,WT,A
8.552861,2.146265847,0.932111414,2,WT,A
8.567301,2.147952747,0.932844025,2,WT,A
8.66269,2.159025298,0.937652773,2,WT,A
8.688127,2.161957381,0.938926161,2,WT,A
8.774916,2.171897197,0.943242968,2,WT,A
8.878078,2.183585092,0.948318956,2,WT,A
8.941355,2.190687144,0.951403338,2,WT,A
9.051368,2.202915907,0.956714222,2,WT,A
9.094145,2.2076308,0.958761874,2,WT,A
9.104165,2.208732001,0.95924012,2,WT,A
9.249227,2.22453998,0.966105438,2,WT,A
9.283438,2.228231952,0.967708841,2,WT,A
9.311136,2.231211103,0.96900267,2,WT,A
9.338964,2.234195325,0.970298701,2,WT,A
9.370073,2.237520887,0.971742974,2,WT,A
9.394818,2.240158261,0.972888371,2,WT,A
9.443018,2.245275632,0.975110818,2,WT,A
9.443028,2.245276691,0.975111277,2,WT,A
9.496577,2.250931418,0.977567094,2,WT,A
9.573042,2.258951023,0.981049964,2,WT,A
9.62462,2.264324399,0.983383592,2,WT,A
9.645103,2.266450325,0.98430687,2,WT,A
9.903258,2.292863794,0.995778093,2,WT,A
9.924573,2.295013803,0.996711831,2,WT,A
9.942425,2.296810955,0.997492324,2,WT,A
10.18095,2.320518327,1.007788305,2,WT,A
10.19757,2.322149457,1.008496695,2,WT,A
10.25639,2.327900926,1.010994527,2,WT,A
10.35221,2.337200023,1.015033073,2,WT,A
10.40139,2.341939451,1.017091381,2,WT,A
10.40584,2.342367187,1.017277144,2,WT,A
10.41668,2.343408368,1.017729323,2,WT,A
10.42514,2.344220197,1.018081896,2,WT,A
10.46005,2.347563239,1.019533761,2,WT,A
10.60001,2.360854945,1.025306275,2,WT,A
10.618,2.362550674,1.026042721,2,WT,A
10.62924,2.363608694,1.026502213,2,WT,A
10.64274,2.36487797,1.027053453,2,WT,A
10.66757,2.367208298,1.028065501,2,WT,A
10.68803,2.369124424,1.028897664,2,WT,A
10.7019,2.370421296,1.029460889,2,WT,A
10.77596,2.377317727,1.032455971,2,WT,A
10.7876,2.378397326,1.032924835,2,WT,A
10.86497,2.385543853,1.036028531,2,WT,A
10.92899,2.391418892,1.038580029,2,WT,A
10.9505,2.393385117,1.03943395,2,WT,A
10.96266,2.394494953,1.039915945,2,WT,A
11.02296,2.39998037,1.042298231,2,WT,A
11.05213,2.40262317,1.043445985,2,WT,A
11.05213,2.40262317,1.043445985,2,WT,A
11.06193,2.403509484,1.043830906,2,WT,A
11.13573,2.410158858,1.046718692,2,WT,A
11.20581,2.416432394,1.049443255,2,WT,A
11.22855,2.418459642,1.050323677,2,WT,A
11.26909,2.422063579,1.051888847,2,WT,A
11.37881,2.431752854,1.056096846,2,WT,A
11.49942,2.442296599,1.060675936,2,WT,A
11.52579,2.444587133,1.061670702,2,WT,A
11.58999,2.450141795,1.064083061,2,WT,A
11.62792,2.453409103,1.065502035,2,WT,A
11.63583,2.454089131,1.065797368,2,WT,A
11.67668,2.45759369,1.067319379,2,WT,A
11.762,2.464873996,1.070481175,2,WT,A
11.82882,2.470538927,1.072941423,2,WT,A
11.85958,2.47313598,1.074069309,2,WT,A
11.93583,2.479544801,1.076852625,2,WT,A
11.97884,2.48314176,1.078414764,2,WT,A
11.97885,2.483142595,1.078415127,2,WT,A
12.01651,2.486281538,1.079778352,2,WT,A
12.18613,2.50029842,1.085865807,2,WT,A
12.2161,2.502754754,1.086932579,2,WT,A
12.23421,2.504236126,1.087575931,2,WT,A
12.26118,2.506438174,1.088532268,2,WT,A
12.28819,2.508638639,1.089487918,2,WT,A
12.33676,2.512583423,1.091201116,2,WT,A
12.3857,2.516542581,1.092920557,2,WT,A
12.39469,2.517268155,1.093235669,2,WT,A
12.45015,2.521732671,1.095174584,2,WT,A
12.46897,2.523243158,1.09583058,2,WT,A
12.48781,2.524752968,1.096486282,2,WT,A
12.68708,2.540584153,1.103361678,2,WT,A
12.86656,2.554631698,1.10946245,2,WT,A
12.87337,2.555160837,1.109692252,2,WT,A
12.95285,2.561315841,1.112365336,2,WT,A
13.04128,2.568119711,1.115320219,2,WT,A
13.06526,2.569956799,1.116118057,2,WT,A
13.06855,2.57020858,1.116227404,2,WT,A
13.07857,2.570975013,1.116560261,2,WT,A
13.15791,2.577023099,1.119186912,2,WT,A
13.20675,2.580728063,1.120795957,2,WT,A
13.22382,2.582019749,1.121356929,2,WT,A
13.22401,2.582034117,1.121363169,2,WT,A
13.3222,2.589431817,1.124575949,2,WT,A
13.37656,2.593503921,1.126344442,2,WT,A
13.39406,2.594811325,1.12691224,2,WT,A
13.45244,2.599160502,1.128801064,2,WT,A
13.45878,2.599631681,1.129005694,2,WT,A
13.47365,2.600735926,1.129485262,2,WT,A
13.48428,2.601524563,1.129827762,2,WT,A
13.53919,2.605588443,1.131592683,2,WT,A
13.6018,2.610202137,1.133596385,2,WT,A
13.6202,2.611553985,1.134183485,2,WT,A
13.63116,2.612358348,1.134532815,2,WT,A
13.63155,2.612386959,1.134545241,2,WT,A
13.67598,2.615641009,1.135958457,2,WT,A
13.68395,2.616223613,1.136211479,2,WT,A
13.68396,2.616224344,1.136211796,2,WT,A
13.69867,2.617298748,1.136678404,2,WT,A
13.72475,2.619200772,1.137504442,2,WT,A
13.75902,2.621694609,1.138587502,2,WT,A
13.78947,2.623905257,1.139547574,2,WT,A
13.81614,2.625837474,1.140386725,2,WT,A
13.82732,2.626646345,1.140738014,2,WT,A
13.8919,2.631305936,1.142761648,2,WT,A
13.89719,2.631686661,1.142926995,2,WT,A
13.90056,2.631929127,1.143032297,2,WT,A
13.95102,2.635552624,1.144605961,2,WT,A
13.96234,2.636363705,1.144958209,2,WT,A
14.00126,2.639147326,1.14616712,2,WT,A
14.0132,2.639999743,1.14653732,2,WT,A
14.07683,2.644530183,1.148504866,2,WT,A
14.14052,2.649044435,1.15046538,2,WT,A
14.18046,2.651864961,1.151690319,2,WT,A
14.20888,2.653867121,1.152559846,2,WT,A
14.23332,2.655585695,1.153306213,2,WT,A
14.2491,2.656693747,1.153787434,2,WT,A
14.32248,2.661830331,1.156018224,2,WT,A
14.32653,2.662113063,1.156141014,2,WT,A
14.41277,2.668114619,1.158747456,2,WT,A
14.42174,2.66873679,1.159017662,2,WT,A
14.42984,2.669298285,1.159261516,2,WT,A
14.44694,2.670482627,1.159775869,2,WT,A
14.45016,2.670705487,1.159872656,2,WT,A
14.48862,2.673363514,1.161027022,2,WT,A
14.49684,2.673930695,1.161273346,2,WT,A
14.51374,2.675095787,1.161779339,2,WT,A
14.53478,2.676544398,1.162408463,2,WT,A
14.57278,2.679155405,1.163542409,2,WT,A
14.57781,2.67950051,1.163692286,2,WT,A
14.59016,2.680347329,1.164060055,2,WT,A
14.60274,2.681209182,1.164434353,2,WT,A
14.63693,2.683547787,1.165449996,2,WT,A
14.8589,2.698599012,1.17198666,2,WT,A
14.91675,2.702484743,1.173674211,2,WT,A
14.97081,2.706102305,1.175245299,2,WT,A
15.03762,2.710555061,1.177179106,2,WT,A
15.04245,2.710876204,1.177318577,2,WT,A
15.11494,2.715683659,1.179406428,2,WT,A
15.16051,2.718694021,1.180713811,2,WT,A
15.16498,2.718988822,1.180841842,2,WT,A
15.25263,2.724751947,1.183344735,2,WT,A
15.27625,2.726299335,1.184016757,2,WT,A
15.31835,2.729051456,1.185211988,2,WT,A
15.3284,2.729707317,1.185496825,2,WT,A
15.33758,2.730306026,1.185756841,2,WT,A
15.34724,2.730935653,1.186030285,2,WT,A
15.38925,2.733669214,1.187217455,2,WT,A
15.45614,2.738006335,1.189101043,2,WT,A
15.50391,2.74109225,1.190441239,2,WT,A
15.55708,2.74451584,1.191928085,2,WT,A
15.66949,2.75171551,1.195054862,2,WT,A
15.748,2.756713373,1.197225406,2,WT,A
15.77811,2.758623536,1.198054979,2,WT,A
15.81266,2.760810885,1.199004933,2,WT,A
15.823,2.761464578,1.199288828,2,WT,A
15.85241,2.763321539,1.200095296,2,WT,A
15.86319,2.764001331,1.200390526,2,WT,A
15.91343,2.767163407,1.201763798,2,WT,A
15.97946,2.771304148,1.203562099,2,WT,A
16.00499,2.772900549,1.204255407,2,WT,A
16.016,2.773588223,1.20455406,2,WT,A
16.03619,2.774848043,1.205101193,2,WT,A
16.08748,2.77804133,1.20648802,2,WT,A
16.0925,2.778353325,1.206623518,2,WT,A
16.13919,2.781250476,1.207881734,2,WT,A
16.1657,2.782891714,1.208594515,2,WT,A
16.2015,2.785103831,1.209555225,2,WT,A
16.21796,2.78611927,1.209996225,2,WT,A
16.24421,2.787736538,1.210698595,2,WT,A
16.25395,2.788335956,1.210958919,2,WT,A
16.29118,2.790623857,1.211952542,2,WT,A
16.3078,2.791643521,1.212395377,2,WT,A
16.40945,2.797857388,1.215094025,2,WT,A
16.42608,2.798870316,1.215533934,2,WT,A
16.45301,2.800508439,1.216245362,2,WT,A
16.46886,2.801471325,1.216663538,2,WT,A
16.49589,2.803111259,1.217375752,2,WT,A
16.52891,2.805110969,1.218244215,2,WT,A
16.5343,2.805437011,1.218385813,2,WT,A
16.62766,2.811067574,1.220831136,2,WT,A
16.6277,2.811069979,1.22083218,2,WT,A
16.7897,2.820765603,1.225042936,2,WT,A
16.80123,2.821452098,1.225341077,2,WT,A
16.84097,2.823814608,1.226367102,2,WT,A
16.86323,2.825135512,1.226940763,2,WT,A
16.87459,2.82580894,1.22723323,2,WT,A
16.90945,2.827872637,1.228129482,2,WT,A
16.91437,2.828163556,1.228255827,2,WT,A
16.94918,2.830219455,1.229148692,2,WT,A
16.96041,2.830881805,1.229436347,2,WT,A
16.98863,2.832544297,1.230158358,2,WT,A
17.07578,2.837661085,1.232380551,2,WT,A
17.10541,2.839394788,1.233133488,2,WT,A
17.11744,2.840097827,1.233438814,2,WT,A
17.25301,2.847986621,1.236864874,2,WT,A
17.30666,2.851091399,1.238213262,2,WT,A
17.32537,2.852171901,1.238682518,2,WT,A
17.35545,2.853906578,1.239435879,2,WT,A
17.35586,2.853930202,1.239446138,2,WT,A
17.3854,2.855630774,1.240184687,2,WT,A
17.40911,2.856993632,1.240776569,2,WT,A
17.41493,2.857327884,1.240921733,2,WT,A
17.42682,2.858010399,1.241218145,2,WT,A
17.52527,2.863643839,1.243664718,2,WT,A
17.5498,2.865042554,1.244272172,2,WT,A
17.59329,2.867517579,1.245347061,2,WT,A
17.59333,2.867519853,1.245348049,2,WT,A
17.61144,2.868548691,1.245794868,2,WT,A
17.66773,2.871739812,1.247180754,2,WT,A
17.77468,2.877774973,1.249801791,2,WT,A
17.83727,2.881290089,1.251328386,2,WT,A
17.86336,2.882751688,1.251963151,2,WT,A
17.90203,2.884914114,1.252902281,2,WT,A
17.90955,2.88533409,1.253084674,2,WT,A
17.9146,2.885616023,1.253207116,2,WT,A
17.95366,2.887793994,1.254152996,2,WT,A
17.95927,2.888106416,1.25428868,2,WT,A
17.96619,2.888491658,1.254455988,2,WT,A
17.98546,2.889563654,1.25492155,2,WT,A
17.98563,2.889573106,1.254925655,2,WT,A
17.98569,2.889576442,1.254927104,2,WT,A
17.99261,2.889961118,1.255094166,2,WT,A
18.08319,2.894982777,1.257275045,2,WT,A
18.11587,2.89678835,1.258059196,2,WT,A
18.11614,2.896803254,1.258065668,2,WT,A
18.14252,2.898258355,1.258697611,2,WT,A
18.2148,2.90223445,1.260424407,2,WT,A
18.22184,2.902620875,1.260592229,2,WT,A
18.2349,2.90333734,1.260903386,2,WT,A
18.26084,2.904758876,1.261520751,2,WT,A
18.3014,2.90697756,1.262484313,2,WT,A
18.36171,2.910267518,1.263913124,2,WT,A
18.36181,2.910272964,1.263915489,2,WT,A
18.44317,2.914694112,1.265835569,2,WT,A
18.53328,2.919568035,1.267952287,2,WT,A
18.54604,2.920256289,1.268251192,2,WT,A
18.56691,2.921380964,1.268739632,2,WT,A
18.60835,2.923610405,1.269707866,2,WT,A
18.64935,2.925811293,1.2706637,2,WT,A
18.65615,2.92617585,1.270822025,2,WT,A
18.71217,2.929174114,1.272124154,2,WT,A
18.81112,2.934448184,1.274414654,2,WT,A
18.81804,2.934815984,1.274574387,2,WT,A
18.81829,2.934829269,1.274580157,2,WT,A
18.83184,2.935549054,1.274892756,2,WT,A
18.85967,2.93702578,1.275534089,2,WT,A
18.90271,2.939305298,1.276524072,2,WT,A
18.93209,2.940858366,1.27719856,2,WT,A
19.01789,2.945380115,1.279162331,2,WT,A
19.05331,2.94724084,1.279970434,2,WT,A
19.19471,2.95463472,1.283181555,2,WT,A
19.20044,2.954933195,1.283311181,2,WT,A
19.20048,2.954935279,1.283312086,2,WT,A
19.21634,2.955760959,1.283670674,2,WT,A
19.28294,2.959220767,1.28517325,2,WT,A
19.2901,2.959592011,1.285334479,2,WT,A
19.31199,2.960726147,1.285827028,2,WT,A
19.33471,2.961901926,1.286337663,2,WT,A
19.37189,2.963823046,1.287171994,2,WT,A
19.40276,2.965415324,1.287863512,2,WT,A
19.41744,2.966171631,1.288191972,2,WT,A
19.43361,2.967004041,1.288553483,2,WT,A
19.46326,2.968528586,1.289215584,2,WT,A
19.51582,2.971225419,1.290386804,2,WT,A
19.53091,2.971998339,1.290722479,2,WT,A
19.53145,2.972025987,1.290734486,2,WT,A
19.53903,2.972414004,1.290903,2,WT,A
19.5689,2.973941571,1.291566414,2,WT,A
19.56917,2.973955369,1.291572406,2,WT,A
19.59278,2.975161131,1.292096062,2,WT,A
19.6153,2.976309874,1.292594955,2,WT,A
19.65305,2.978232543,1.293429959,2,WT,A
19.65451,2.978306829,1.293462221,2,WT,A
19.66201,2.978688348,1.293627913,2,WT,A
19.69233,2.98022922,1.294297105,2,WT,A
19.69539,2.980384598,1.294364585,2,WT,A
19.75454,2.983383338,1.295666921,2,WT,A
19.80195,2.985780418,1.29670796,2,WT,A
19.81115,2.986244911,1.296909686,2,WT,A
19.83344,2.987369402,1.297398047,2,WT,A
19.85568,2.988490112,1.297884765,2,WT,A
19.91218,2.991331605,1.29911881,2,WT,A
19.91993,2.991720738,1.299287808,2,WT,A
19.92842,2.992146854,1.299472868,2,WT,A
20.03204,2.997332992,1.301725179,2,WT,A
20.033,2.997380914,1.301745991,2,WT,A
20.05643,2.998549801,1.302253632,2,WT,A
20.12909,3.002166032,1.303824142,2,WT,A
20.14482,3.002947183,1.304163391,2,WT,A
20.20192,3.005777649,1.305392647,2,WT,A
20.20998,3.006176542,1.305565884,2,WT,A
20.21798,3.006572308,1.305737763,2,WT,A
20.25003,3.008156275,1.306425671,2,WT,A
20.35782,3.013465113,1.30873127,2,WT,A
20.38294,3.014698276,1.309266826,2,WT,A
20.40816,3.015934821,1.30980385,2,WT,A
20.42602,3.016809578,1.310183753,2,WT,A
20.49969,3.020409764,1.311747294,2,WT,A
20.53406,3.022084971,1.312474827,2,WT,A
20.55065,3.022892571,1.312825563,2,WT,A
20.61026,3.02578901,1.31408347,2,WT,A
20.61855,3.026191156,1.31425812,2,WT,A
20.66193,3.028292877,1.315170886,2,WT,A
20.67811,3.029075653,1.315510841,2,WT,A
20.69522,3.029902756,1.315870048,2,WT,A
20.76409,3.033225052,1.317312903,2,WT,A
20.77248,3.033629034,1.317488349,2,WT,A
20.80625,3.035253422,1.318193813,2,WT,A
20.80964,3.035416341,1.318264567,2,WT,A
20.81598,3.035720961,1.318396862,2,WT,A
20.82397,3.036104727,1.318563529,2,WT,A
20.86804,3.038218802,1.319481661,2,WT,A
20.94665,3.041978729,1.321114576,2,WT,A
20.95607,3.042428342,1.32130984,2,WT,A
21.00773,3.044890465,1.322379127,2,WT,A
21.00773,3.044890465,1.322379127,2,WT,A
21.09702,3.049131798,1.324221115,2,WT,A
21.11513,3.049989845,1.32459376,2,WT,A
21.14305,3.051311246,1.325167637,2,WT,A
21.22182,3.055029898,1.326782627,2,WT,A
21.23153,3.055487341,1.326981292,2,WT,A
21.35823,3.061437145,1.329565259,2,WT,A
21.36896,3.061939402,1.329783386,2,WT,A
21.38674,3.062771104,1.33014459,2,WT,A
21.39495,3.063154913,1.330311276,2,WT,A
21.41542,3.064111223,1.330726596,2,WT,A
21.43144,3.064859003,1.331051353,2,WT,A
21.60698,3.073016411,1.33459407,2,WT,A
21.65456,3.075216056,1.335549364,2,WT,A
21.70225,3.077415942,1.336504762,2,WT,A
21.73001,3.078694254,1.337059926,2,WT,A
21.78732,3.081328149,1.338203812,2,WT,A
21.85336,3.084354685,1.33951822,2,WT,A
21.85419,3.084392665,1.339534715,2,WT,A
21.86341,3.084814463,1.339717899,2,WT,A
21.92945,3.087830482,1.34102774,2,WT,A
21.95733,3.089101025,1.341579529,2,WT,A
22.09376,3.095295216,1.344269632,2,WT,A
22.11472,3.09624345,1.344681445,2,WT,A
22.12373,3.096650788,1.34485835,2,WT,A
22.21163,3.100616026,1.34658043,2,WT,A
22.23191,3.101528644,1.346976776,2,WT,A
22.27243,3.103349591,1.347767603,2,WT,A
22.31138,3.105096862,1.348526433,2,WT,A
22.3717,3.107796767,1.349698987,2,WT,A
22.38149,3.108234278,1.349888995,2,WT,A
22.46203,3.111826328,1.351449003,2,WT,A
22.49164,3.113143685,1.352021124,2,WT,A
22.5015,3.113581974,1.35221147,2,WT,A
22.51138,3.114020959,1.352402119,2,WT,A
22.68696,3.12179031,1.355776305,2,WT,A
22.72729,3.123566405,1.356547654,2,WT,A
22.7394,3.124099103,1.356779001,2,WT,A
22.82036,3.12765312,1.358322491,2,WT,A
22.83082,3.128111378,1.35852151,2,WT,A
22.83281,3.128198537,1.358559363,2,WT,A
22.84898,3.128906477,1.358866818,2,WT,A
22.85296,3.129080649,1.358942459,2,WT,A
22.8632,3.129528631,1.359137015,2,WT,A
22.92266,3.132125941,1.360265013,2,WT,A
22.93514,3.132670232,1.360501395,2,WT,A
22.94539,3.133117045,1.360695444,2,WT,A
22.94729,3.133199847,1.360731404,2,WT,A
22.96689,3.134053614,1.36110219,2,WT,A
22.96694,3.134055791,1.361103136,2,WT,A
22.97771,3.134524616,1.361306744,2,WT,A
23.01948,3.136340814,1.362095509,2,WT,A
23.06307,3.138232637,1.362917117,2,WT,A
23.06312,3.138234805,1.362918059,2,WT,A
23.17997,3.143288544,1.36511287,2,WT,A
23.19027,3.143732794,1.365305805,2,WT,A
23.24325,3.146014767,1.366296853,2,WT,A
23.25568,3.146549403,1.366529043,2,WT,A
23.25572,3.146551123,1.36652979,2,WT,A
23.25583,3.146555853,1.366531844,2,WT,A
23.2877,3.147925324,1.367126598,2,WT,A
23.34285,3.150290727,1.368153879,2,WT,A
23.35343,3.150743868,1.368350676,2,WT,A
23.35344,3.150744297,1.368350862,2,WT,A
23.38773,3.152211526,1.368988071,2,WT,A
23.43025,3.154027923,1.369776923,2,WT,A
23.441,3.154486626,1.369976135,2,WT,A
23.45295,3.154996287,1.370197478,2,WT,A
23.5848,3.160602437,1.372632198,2,WT,A
23.61836,3.162024376,1.373249738,2,WT,A
23.62925,3.162485351,1.373449937,2,WT,A
23.63818,3.162863201,1.373614035,2,WT,A
23.67412,3.164382468,1.374273845,2,WT,A
23.70795,3.165810435,1.374894003,2,WT,A
23.74117,3.167210672,1.375502118,2,WT,A
23.7519,3.167662527,1.375698356,2,WT,A
23.79857,3.169625495,1.376550862,2,WT,A
23.82057,3.170549493,1.376952149,2,WT,A
23.82064,3.170552432,1.376953426,2,WT,A
23.86733,3.172510578,1.377803838,2,WT,A
23.88824,3.173386288,1.378184154,2,WT,A
23.91175,3.17436997,1.378611361,2,WT,A
23.92404,3.174883811,1.37883452,2,WT,A
23.96906,3.176763832,1.379651003,2,WT,A
23.9925,3.177741282,1.380075503,2,WT,A
24.01508,3.178681966,1.380484038,2,WT,A
24.0851,3.181593392,1.381748454,2,WT,A
24.1078,3.18253544,1.38215758,2,WT,A
24.11905,3.183001985,1.382360198,2,WT,A
24.14302,3.183995311,1.382791594,2,WT,A
24.16695,3.184985997,1.383221844,2,WT,A
24.18965,3.185924856,1.383629585,2,WT,A
24.192,3.186022,1.383671774,2,WT,A
24.22644,3.187444599,1.384289601,2,WT,A
24.36686,3.193224012,1.386799568,2,WT,A
24.36691,3.193226064,1.386800459,2,WT,A
24.37622,3.193608067,1.386966361,2,WT,A
24.48582,3.198094174,1.388914653,2,WT,A
24.48597,3.1981003,1.388917313,2,WT,A
24.49769,3.198578827,1.389125135,2,WT,A
24.50925,3.199050597,1.389330022,2,WT,A
24.52234,3.199584539,1.38956191,2,WT,A
24.5468,3.2005815,1.389994884,2,WT,A
24.6914,3.206455005,1.392545715,2,WT,A
24.70327,3.206935624,1.392754445,2,WT,A
24.75094,3.208863468,1.393591697,2,WT,A
24.76535,3.209445499,1.39384447,2,WT,A
24.80132,3.210896878,1.394474796,2,WT,A
