raw ,ln,LOG10,cellid,gt,ms
8.341757,2.121273866,0.921257534,7,WT,B
8.37942,2.1257787,0.923213959,7,WT,B
8.41608,2.130144162,0.925109855,7,WT,B
8.426059,2.131329166,0.925624496,7,WT,B
8.500469,2.140121338,0.929442888,7,WT,B
8.531047,2.143712097,0.931002335,7,WT,B
8.552857,2.146265379,0.932111211,7,WT,B
8.55871,2.146949478,0.932408311,7,WT,B
8.563101,2.147462391,0.932631066,7,WT,B
8.674723,2.160413394,0.938255616,7,WT,B
8.739607,2.167865223,0.941491904,7,WT,B
8.77659,2.17208795,0.943325811,7,WT,B
8.827724,2.177897224,0.945848746,7,WT,B
8.837032,2.178951074,0.946306428,7,WT,B
8.841598,2.17946763,0.946530765,7,WT,B
8.870114,2.182687649,0.947929201,7,WT,B
8.881182,2.183934656,0.94847077,7,WT,B
8.891973,2.18514896,0.948998135,7,WT,B
8.925304,2.188890389,0.950623017,7,WT,B
8.955768,2.192297794,0.952102835,7,WT,B
8.992863,2.196431263,0.953897977,7,WT,B
9.025192,2.200019778,0.95545645,7,WT,B
9.038259,2.201466567,0.956084782,7,WT,B
9.058108,2.203660268,0.957037494,7,WT,B
9.12746,2.211287452,0.960349938,7,WT,B
9.174309,2.216407078,0.962573364,7,WT,B
9.189454,2.218056522,0.963289708,7,WT,B
9.211606,2.220464211,0.964335354,7,WT,B
9.317915,2.231938891,0.969318744,7,WT,B
9.340691,2.234380232,0.970379005,7,WT,B
9.359804,2.23642435,0.971266754,7,WT,B
9.377297,2.238291555,0.972077671,7,WT,B
9.398648,2.240565849,0.973065385,7,WT,B
9.428755,2.243764062,0.974454351,7,WT,B
9.56401,2.258007095,0.980640022,7,WT,B
9.580462,2.259725816,0.981386453,7,WT,B
9.584048,2.26010005,0.98154898,7,WT,B
9.619158,2.263756735,0.983137058,7,WT,B
9.672802,2.26931803,0.985552298,7,WT,B
9.673182,2.269357314,0.985569359,7,WT,B
9.689982,2.271092568,0.98632297,7,WT,B
9.759829,2.27827488,0.989442209,7,WT,B
9.779014,2.280238661,0.990295068,7,WT,B
9.823209,2.284747851,0.992253384,7,WT,B
9.865889,2.289083252,0.994136225,7,WT,B
9.956439,2.298219478,0.998104037,7,WT,B
9.988286,2.301413006,0.999490969,7,WT,B
10.08666,2.311213759,1.003747382,7,WT,B
10.11138,2.313661522,1.004810432,7,WT,B
10.1174,2.314256714,1.005068921,7,WT,B
10.29229,2.331395071,1.012512015,7,WT,B
10.44492,2.346115736,1.018905118,7,WT,B
10.5263,2.353876887,1.022275743,7,WT,B
10.62242,2.362966862,1.026223469,7,WT,B
10.72725,2.372787233,1.030488402,7,WT,B
10.73419,2.373433974,1.030769278,7,WT,B
10.76659,2.376447821,1.032078175,7,WT,B
10.87187,2.386178719,1.036304251,7,WT,B
10.90756,2.389456127,1.037727611,7,WT,B
10.94097,2.392514459,1.039055827,7,WT,B
10.94813,2.393168665,1.039339946,7,WT,B
11.01322,2.399096369,1.041914315,7,WT,B
11.11885,2.408641866,1.046059871,7,WT,B
11.11887,2.408643665,1.046060653,7,WT,B
11.13592,2.41017592,1.046726102,7,WT,B
11.17584,2.413754305,1.048280176,7,WT,B
11.24829,2.420216117,1.051086505,7,WT,B
11.28945,2.423868661,1.052672784,7,WT,B
11.30688,2.42541139,1.053342783,7,WT,B
11.35558,2.429709253,1.055209321,7,WT,B
11.44183,2.437275938,1.058495491,7,WT,B
11.47056,2.439783753,1.059584621,7,WT,B
11.60079,2.451073199,1.064487565,7,WT,B
11.60893,2.45177463,1.064792192,7,WT,B
11.72857,2.462027746,1.069245064,7,WT,B
11.75928,2.464642716,1.070380731,7,WT,B
11.77283,2.465794334,1.070880873,7,WT,B
11.77551,2.466021951,1.070979726,7,WT,B
11.83159,2.470773073,1.073043112,7,WT,B
11.94755,2.480526236,1.077278857,7,WT,B
12.05981,2.489878437,1.081340466,7,WT,B
12.07434,2.49108254,1.081863401,7,WT,B
12.1271,2.495442618,1.083756959,7,WT,B
12.2068,2.501993174,1.086601829,7,WT,B
12.29698,2.509353704,1.089798467,7,WT,B
12.36399,2.514788215,1.092158645,7,WT,B
12.43478,2.520497385,1.094638106,7,WT,B
12.46257,2.522729752,1.095607611,7,WT,B
12.49681,2.525473412,1.096799167,7,WT,B
12.50304,2.525971815,1.097015621,7,WT,B
12.5061,2.526216525,1.097121897,7,WT,B
12.55648,2.530236867,1.098867909,7,WT,B
12.6426,2.537072064,1.101836397,7,WT,B
12.74838,2.545404205,1.105455,7,WT,B
12.76488,2.54669765,1.106016736,7,WT,B
12.85335,2.553604478,1.109016334,7,WT,B
12.87661,2.555412487,1.109801542,7,WT,B
12.87988,2.555666404,1.109911817,7,WT,B
12.8933,2.556707797,1.110364088,7,WT,B
12.91658,2.558511757,1.111147538,7,WT,B
12.96336,2.562126917,1.112717582,7,WT,B
13.05821,2.569417055,1.115883649,7,WT,B
13.06155,2.5696728,1.115994717,7,WT,B
13.1823,2.578875021,1.119991191,7,WT,B
13.35453,2.591855653,1.125628608,7,WT,B
13.35487,2.591881112,1.125639665,7,WT,B
13.39404,2.594809832,1.126911592,7,WT,B
13.44116,2.598321641,1.128436751,7,WT,B
13.59824,2.609940373,1.133482702,7,WT,B
13.63515,2.612651017,1.13465992,7,WT,B
13.759,2.621693155,1.138586871,7,WT,B
13.81583,2.625815036,1.140376981,7,WT,B
13.87761,2.63027675,1.142314678,7,WT,B
14.09614,2.645901001,1.149100204,7,WT,B
14.12021,2.647607104,1.149841156,7,WT,B
14.2412,2.656139172,1.153546586,7,WT,B
14.38409,2.666122735,1.157882392,7,WT,B
14.46737,2.671895769,1.160389589,7,WT,B
14.48458,2.673084635,1.160905907,7,WT,B
14.81481,2.695627356,1.170696086,7,WT,B
14.8369,2.697117321,1.17134317,7,WT,B
14.88977,2.7006744,1.172887989,7,WT,B
14.92976,2.703356536,1.174052826,7,WT,B
15.069,2.712639653,1.178084433,7,WT,B
15.08721,2.713847365,1.178608935,7,WT,B
15.23907,2.723862525,1.182958464,7,WT,B
15.28552,2.726905975,1.184280218,7,WT,B
15.30463,2.728155397,1.184822835,7,WT,B
15.50858,2.741393419,1.190572035,7,WT,B
15.69011,2.753030578,1.195625988,7,WT,B
15.72813,2.755450829,1.19667709,7,WT,B
15.74805,2.756716548,1.197226785,7,WT,B
15.78198,2.758868783,1.198161489,7,WT,B
15.78302,2.758934679,1.198190107,7,WT,B
15.87793,2.764930095,1.200793883,7,WT,B
15.90266,2.766486391,1.201469774,7,WT,B
15.98899,2.77190036,1.203821031,7,WT,B
16.17589,2.783521862,1.208868185,7,WT,B
16.18609,2.784152231,1.209141951,7,WT,B
16.22306,2.786433687,1.210132774,7,WT,B
16.22325,2.786445399,1.210137861,7,WT,B
16.23953,2.787448393,1.210573456,7,WT,B
16.27618,2.789702689,1.211552484,7,WT,B
16.44184,2.799829306,1.215950418,7,WT,B
16.71127,2.816083342,1.223009456,7,WT,B
16.72763,2.817061843,1.223434414,7,WT,B
16.77856,2.820101881,1.224754685,7,WT,B
16.78446,2.820453458,1.224907373,7,WT,B
16.83513,2.823467775,1.226216474,7,WT,B
16.98973,2.832609044,1.230186477,7,WT,B
17.32418,2.852103214,1.238652687,7,WT,B
17.36649,2.854542487,1.239712051,7,WT,B
17.39717,2.856307549,1.240478607,7,WT,B
17.48882,2.86156182,1.242760508,7,WT,B
17.67395,2.872091804,1.247333622,7,WT,B
17.76176,2.877047832,1.249485998,7,WT,B
17.78022,2.878086603,1.24993713,7,WT,B
17.81239,2.879894283,1.250722195,7,WT,B
17.85706,2.882398948,1.251809958,7,WT,B
17.87642,2.883482526,1.25228055,7,WT,B
17.87644,2.883483645,1.252281036,7,WT,B
17.87648,2.883485882,1.252282007,7,WT,B
17.90846,2.885273227,1.253058241,7,WT,B
17.98508,2.889542525,1.254912374,7,WT,B
18.08938,2.895325026,1.257423682,7,WT,B
18.30928,2.907408035,1.262671266,7,WT,B
18.4093,2.912855972,1.265037275,7,WT,B
18.62101,2.924290513,1.270003233,7,WT,B
18.8748,2.937827699,1.275882358,7,WT,B
18.95318,2.941971727,1.277682087,7,WT,B
19.16443,2.953055957,1.282495907,7,WT,B
19.29024,2.959599269,1.285337631,7,WT,B
19.40142,2.965346259,1.287833517,7,WT,B
19.41008,2.965792519,1.288027325,7,WT,B
19.63799,2.977465956,1.293097035,7,WT,B
19.71598,2.981429474,1.294818369,7,WT,B
19.86347,2.988882366,1.298055119,7,WT,B
19.99219,2.995341697,1.300860371,7,WT,B
19.99222,2.995343198,1.300861022,7,WT,B
20.08816,3.000130587,1.302940159,7,WT,B
20.42774,3.016893781,1.310220322,7,WT,B
20.53378,3.022071335,1.312468905,7,WT,B
20.56885,3.023777795,1.313210011,7,WT,B
20.66099,3.028247381,1.315151128,7,WT,B
20.71198,3.030712277,1.316221618,7,WT,B
20.7901,3.034476912,1.317856578,7,WT,B
21.03547,3.046210061,1.32295222,7,WT,B
21.12396,3.050407941,1.324775336,7,WT,B
21.13428,3.050896367,1.324987457,7,WT,B
21.4514,3.065789911,1.331455641,7,WT,B
21.75762,3.079964041,1.337611387,7,WT,B
22.28185,3.103772446,1.347951246,7,WT,B
22.36201,3.107363537,1.349510837,7,WT,B
22.41088,3.109546555,1.35045891,7,WT,B
22.48216,3.112722106,1.351838034,7,WT,B
22.54314,3.115430807,1.353014408,7,WT,B
22.70713,3.122678972,1.356162246,7,WT,B
22.71657,3.123094614,1.356342757,7,WT,B
22.71714,3.123119706,1.356353654,7,WT,B
22.7172,3.123122347,1.356354802,7,WT,B
22.83061,3.128102179,1.358517515,7,WT,B
22.93712,3.132756559,1.360538887,7,WT,B
23.13715,3.141439551,1.364309862,7,WT,B
23.66221,3.163879261,1.374055304,7,WT,B
23.75205,3.167668843,1.375701099,7,WT,B
23.76309,3.168133537,1.375902913,7,WT,B
24.12002,3.183042201,1.382377664,7,WT,B
24.47412,3.197616233,1.388707085,7,WT,B
24.50929,3.199052229,1.389330731,7,WT,B
24.86392,3.213417757,1.3955696,7,WT,B
24.90042,3.214884671,1.396206672,7,WT,B
24.93769,3.216380314,1.396856222,7,WT,B
25.08815,3.222395623,1.399468638,7,WT,B
25.18934,3.226420889,1.401216788,7,WT,B
25.43234,3.236021593,1.405386321,7,WT,B
26.48446,3.276558146,1.422991122,7,WT,B
26.59519,3.280730372,1.424803097,7,WT,B
26.823,3.289259728,1.42850735,7,WT,B
26.91039,3.292512457,1.429919992,7,WT,B
26.9688,3.294680642,1.430861623,7,WT,B
26.99786,3.295757604,1.431329341,7,WT,B
27.09988,3.2995293,1.432967368,7,WT,B
27.32132,3.30766735,1.436501678,7,WT,B
28.52047,3.350622075,1.455156678,7,WT,B
28.86789,3.362729905,1.460415042,7,WT,B
28.96933,3.366237684,1.461938451,7,WT,B
29.17032,3.373151754,1.464941193,7,WT,B
29.18883,3.373786102,1.465216687,7,WT,B
29.53398,3.385541465,1.470321976,7,WT,B
29.60391,3.387906447,1.471349075,7,WT,B
29.9243,3.398670859,1.476024,7,WT,B
29.9583,3.399806415,1.476517165,7,WT,B
30.13881,3.40581371,1.479126101,7,WT,B
30.32244,3.411888032,1.481764145,7,WT,B
31.07525,3.436411682,1.492414631,7,WT,B
31.24969,3.442009456,1.494845713,7,WT,B
31.46491,3.448872957,1.497826494,7,WT,B
32.13464,3.469934576,1.506973439,7,WT,B
32.63657,3.485433439,1.51370451,7,WT,B
32.80886,3.490698601,1.51599114,7,WT,B
32.89425,3.49329787,1.517119989,7,WT,B
33.40055,3.508572367,1.523753618,7,WT,B
33.46834,3.510599917,1.524634172,7,WT,B
33.51222,3.511910148,1.525203198,7,WT,B
33.92087,3.524030459,1.530466982,7,WT,B
34.57859,3.543234704,1.53880728,7,WT,B
34.74566,3.548054672,1.540900566,7,WT,B
34.89157,3.552245253,1.542720512,7,WT,B
35.01366,3.555738271,1.54423751,7,WT,B
35.11151,3.558528997,1.545449507,7,WT,B
35.79169,3.577715744,1.553782205,7,WT,B
36.09988,3.586289541,1.557505758,7,WT,B
36.1815,3.588547938,1.558486568,7,WT,B
36.46745,3.596420082,1.561905396,7,WT,B
36.84503,3.606720738,1.566378914,7,WT,B
37.82514,3.632973961,1.577780544,7,WT,B
37.85051,3.633644454,1.578071736,7,WT,B
38.28577,3.645078287,1.583037386,7,WT,B
38.64016,3.65429215,1.587038916,7,WT,B
38.64147,3.654326052,1.58705364,7,WT,B
39.24575,3.669843158,1.593792633,7,WT,B
39.65177,3.680135588,1.598262578,7,WT,B
42.37746,3.746616617,1.627134923,7,WT,B
42.47914,3.749013132,1.628175716,7,WT,B
42.51839,3.749936688,1.628576811,7,WT,B
43.58906,3.774806201,1.639377504,7,WT,B
43.5927,3.774889705,1.639413769,7,WT,B
43.97492,3.783619471,1.643205058,7,WT,B
44.84372,3.803183556,1.651701632,7,WT,B
45.32529,3.813865155,1.656340591,7,WT,B
45.74339,3.8230473,1.660328347,7,WT,B
47.39175,3.858448163,1.675702746,7,WT,B
48.82735,3.888290607,1.688663155,7,WT,B
49.02338,3.892297327,1.690403251,7,WT,B
51.1285,3.934342072,1.708663052,7,WT,B
56.23874,4.029605843,1.750035582,7,WT,B
59.53457,4.086557152,1.774769221,7,WT,B
62.10575,4.128838577,1.793131811,7,WT,B
65.02405,4.174757201,1.813074016,7,WT,B
66.75378,4.201010925,1.824475863,7,WT,B
70.62054,4.257321037,1.848931034,7,WT,B
70.62158,4.257335764,1.84893743,7,WT,B
72.88113,4.288829758,1.862615098,7,WT,B
74.84898,4.315472484,1.874185886,7,WT,B
81.97097,4.40636516,1.913660074,7,WT,B
95.59373,4.560107232,1.980429408,7,WT,B
103.3083,4.637717721,2.014135215,7,WT,B
103.9515,4.643924444,2.01683076,7,WT,B
112.8772,4.726300502,2.052606228,7,WT,B
132.6453,4.887678648,2.122691866,7,WT,B
147.4657,4.993595606,2.168691017,7,WT,B
2.245259,0.808820882,0.351266446,8,WT,B
2.556216,0.93852804,0.407597549,8,WT,B
2.773324,1.020046601,0.44300061,8,WT,B
2.847548,1.046458273,0.454471054,8,WT,B
2.870602,1.054521764,0.457972983,8,WT,B
2.93188,1.075643855,0.467146191,8,WT,B
3.013537,1.103114472,0.479076528,8,WT,B
3.051179,1.115528073,0.484467687,8,WT,B
3.057373,1.117556051,0.485348426,8,WT,B
3.05867,1.117980181,0.485532623,8,WT,B
3.110797,1.134878963,0.492871671,8,WT,B
3.128361,1.140509225,0.495316863,8,WT,B
3.182478,1.157660139,0.50276541,8,WT,B
3.364261,1.213208325,0.526889681,8,WT,B
3.394506,1.222158242,0.530776581,8,WT,B
3.459014,1.240983577,0.53895232,8,WT,B
3.473447,1.245147473,0.540760677,8,WT,B
3.495791,1.251559673,0.54354546,8,WT,B
3.509736,1.255540821,0.54527445,8,WT,B
3.536597,1.263164965,0.548585574,8,WT,B
3.540555,1.264283495,0.549071345,8,WT,B
3.556939,1.268900344,0.551076417,8,WT,B
3.594295,1.279347866,0.555613719,8,WT,B
3.606444,1.282722245,0.557079193,8,WT,B
3.649375,1.29455592,0.562218493,8,WT,B
3.708641,1.310665502,0.569214795,8,WT,B
3.786984,1.331569924,0.57829347,8,WT,B
3.793606,1.333317018,0.579052224,8,WT,B
3.812476,1.338278847,0.581207118,8,WT,B
3.861297,1.351003137,0.586733208,8,WT,B
3.955687,1.37515429,0.59722192,8,WT,B
3.966655,1.37792317,0.598424429,8,WT,B
3.967637,1.378170703,0.598531932,8,WT,B
4.043018,1.396991443,0.606705675,8,WT,B
4.049224,1.398525258,0.607371802,8,WT,B
4.065039,1.402423337,0.609064717,8,WT,B
4.232945,1.442897968,0.626642626,8,WT,B
4.294723,1.45738706,0.632935158,8,WT,B
4.295881,1.457656657,0.633052242,8,WT,B
4.335016,1.466725301,0.636990705,8,WT,B
4.405669,1.482892121,0.644011865,8,WT,B
4.41151,1.484217034,0.644587268,8,WT,B
4.430289,1.488464819,0.646432057,8,WT,B
4.46312,1.495848073,0.649638564,8,WT,B
4.473024,1.49806469,0.650601228,8,WT,B
4.572036,1.51995862,0.660109641,8,WT,B
4.592222,1.524364003,0.662022875,8,WT,B
4.619768,1.530344487,0.664620166,8,WT,B
4.679476,1.543186138,0.670197224,8,WT,B
4.729443,1.553807437,0.674809996,8,WT,B
4.772336,1.562835912,0.678731013,8,WT,B
4.836576,1.576207032,0.684538016,8,WT,B
4.87044,1.583184282,0.687568198,8,WT,B
4.896142,1.588447548,0.689854005,8,WT,B
4.978613,1.605151338,0.697108369,8,WT,B
4.979582,1.605345952,0.697192888,8,WT,B
5.015084,1.612450171,0.700278212,8,WT,B
5.080777,1.625464203,0.705930134,8,WT,B
5.265369,1.661151229,0.721428812,8,WT,B
5.321409,1.671738118,0.72602664,8,WT,B
5.33567,1.674414463,0.727188962,8,WT,B
5.363056,1.679533962,0.729412332,8,WT,B
5.390268,1.684595105,0.731610359,8,WT,B
5.392534,1.685015404,0.731792892,8,WT,B
5.47588,1.700352993,0.738453922,8,WT,B
5.531666,1.710489036,0.74285595,8,WT,B
5.534652,1.711028692,0.743090319,8,WT,B
5.591598,1.721265114,0.747535941,8,WT,B
5.595265,1.721920704,0.74782066,8,WT,B
5.609788,1.724512929,0.748946449,8,WT,B
5.611826,1.724876157,0.749104197,8,WT,B
5.615379,1.725509084,0.749379074,8,WT,B
5.714282,1.742968655,0.756961669,8,WT,B
5.718826,1.74376354,0.757306883,8,WT,B
5.740426,1.747533424,0.758944123,8,WT,B
5.748544,1.748946605,0.75955786,8,WT,B
5.753841,1.749867632,0.759957857,8,WT,B
5.805903,1.758875159,0.763869776,8,WT,B
5.807891,1.75921751,0.764018457,8,WT,B
5.841815,1.765041536,0.7665478,8,WT,B
5.856241,1.76750793,0.767618941,8,WT,B
5.88019,1.771589074,0.769391359,8,WT,B
5.99869,1.791541112,0.778056419,8,WT,B
6.032907,1.797228984,0.780526631,8,WT,B
6.04302,1.798903887,0.781254032,8,WT,B
6.108027,1.809603808,0.785900948,8,WT,B
6.108625,1.809701707,0.785943465,8,WT,B
6.134242,1.813886517,0.787760905,8,WT,B
6.144019,1.815479088,0.78845255,8,WT,B
6.259166,1.834046949,0.79651647,8,WT,B
6.293182,1.839466825,0.798870292,8,WT,B
6.295648,1.839858601,0.799040438,8,WT,B
6.297978,1.84022863,0.799201139,8,WT,B
6.313035,1.842616543,0.800238197,8,WT,B
6.319433,1.843629489,0.800678114,8,WT,B
6.388174,1.854448469,0.805376737,8,WT,B
6.403524,1.856848464,0.806419042,8,WT,B
6.438313,1.862266549,0.808772086,8,WT,B
6.460078,1.865641392,0.810237762,8,WT,B
6.46155,1.865869227,0.810336709,8,WT,B
6.554857,1.880206302,0.816563222,8,WT,B
6.569406,1.882423417,0.817526103,8,WT,B
6.585898,1.884930696,0.818615,8,WT,B
6.804703,1.917613991,0.832809175,8,WT,B
6.808317,1.918144953,0.833039769,8,WT,B
6.829679,1.921277674,0.834400292,8,WT,B
6.838168,1.92251986,0.834939766,8,WT,B
6.872846,1.927578285,0.837136613,8,WT,B
6.946331,1.938213607,0.841755474,8,WT,B
6.95217,1.939053841,0.842120383,8,WT,B
6.982137,1.94335503,0.843988366,8,WT,B
7.008595,1.947137253,0.845630964,8,WT,B
7.018497,1.948549093,0.846244119,8,WT,B
7.049231,1.952918533,0.848141742,8,WT,B
7.05031,1.953071587,0.848208213,8,WT,B
7.144847,1.966391398,0.853992933,8,WT,B
7.173677,1.970418354,0.855741818,8,WT,B
7.180836,1.971415811,0.856175008,8,WT,B
7.196361,1.973575482,0.857112941,8,WT,B
7.221446,1.97705521,0.858624168,8,WT,B
7.235727,1.979030839,0.859482173,8,WT,B
7.23694,1.979198465,0.859554972,8,WT,B
7.240036,1.979626179,0.859740726,8,WT,B
7.265305,1.983110278,0.861253851,8,WT,B
7.330186,1.992000891,0.865114995,8,WT,B
7.39008,2.00013856,0.86864914,8,WT,B
7.3933,2.000574185,0.868838329,8,WT,B
7.394366,2.000718359,0.868900943,8,WT,B
7.451396,2.008401397,0.872237644,8,WT,B
7.455304,2.008925725,0.872465357,8,WT,B
7.464855,2.010206007,0.873021376,8,WT,B
7.498544,2.014708868,0.874976944,8,WT,B
7.506335,2.015747331,0.875427943,8,WT,B
7.506468,2.015765049,0.875435638,8,WT,B
7.518786,2.017404689,0.876147724,8,WT,B
7.531177,2.019051338,0.876862855,8,WT,B
7.558628,2.022689692,0.878442972,8,WT,B
7.566577,2.023740786,0.878899456,8,WT,B
7.59768,2.027842938,0.880680998,8,WT,B
7.617236,2.030413574,0.881797411,8,WT,B
7.659615,2.035961721,0.884206941,8,WT,B
7.68631,2.039440824,0.885717896,8,WT,B
7.68976,2.039889574,0.885912786,8,WT,B
7.841684,2.059453607,0.894409337,8,WT,B
7.860218,2.061814341,0.895434591,8,WT,B
7.935288,2.071319648,0.899562693,8,WT,B
7.995011,2.078817722,0.902819066,8,WT,B
8.000019,2.079443917,0.903091018,8,WT,B
8.069722,2.088119033,0.906858574,8,WT,B
8.072161,2.088421228,0.906989815,8,WT,B
8.091784,2.090849226,0.908044281,8,WT,B
8.139391,2.096715361,0.910591912,8,WT,B
8.14613,2.097542968,0.910951336,8,WT,B
8.148705,2.097859019,0.911088596,8,WT,B
8.207507,2.105049223,0.914211262,8,WT,B
8.231774,2.108001544,0.915493439,8,WT,B
8.231783,2.108002638,0.915493913,8,WT,B
8.2437,2.109449272,0.916122179,8,WT,B
8.271265,2.11278746,0.917571935,8,WT,B
8.390665,2.127119778,0.923796382,8,WT,B
8.444528,2.133518658,0.92657538,8,WT,B
8.460299,2.135384516,0.927385712,8,WT,B
8.468952,2.13640677,0.927829671,8,WT,B
8.517856,2.142164666,0.930330294,8,WT,B
8.517995,2.142180985,0.930337381,8,WT,B
8.529643,2.143547508,0.930930855,8,WT,B
8.532475,2.143879472,0.931075024,8,WT,B
8.538289,2.144560636,0.931370851,8,WT,B
8.607348,2.152616257,0.934869362,8,WT,B
8.614625,2.15346134,0.935236377,8,WT,B
8.712203,2.164724687,0.940127986,8,WT,B
8.79209,2.173852454,0.944092125,8,WT,B
8.81058,2.175953272,0.945004499,8,WT,B
8.827589,2.177881931,0.945842105,8,WT,B
8.840379,2.179329749,0.946470884,8,WT,B
8.843438,2.179675715,0.946621135,8,WT,B
8.844661,2.179814,0.946681192,8,WT,B
8.846193,2.179987197,0.94675641,8,WT,B
8.846515,2.180023596,0.946772218,8,WT,B
8.884276,2.184282973,0.948622042,8,WT,B
8.907754,2.186922133,0.949768215,8,WT,B
9.003956,2.197664036,0.954433364,8,WT,B
9.013778,2.198754296,0.954906858,8,WT,B
9.046591,2.202388002,0.956484956,8,WT,B
9.04818,2.202563633,0.956561232,8,WT,B
9.056499,2.203482622,0.956960344,8,WT,B
9.057949,2.203642715,0.957029871,8,WT,B
9.087675,2.2069191,0.958452787,8,WT,B
9.213284,2.220646356,0.964414459,8,WT,B
9.238528,2.223382566,0.965602779,8,WT,B
9.238558,2.223385813,0.96560419,8,WT,B
9.340349,2.234343618,0.970363104,8,WT,B
9.420071,2.242842626,0.974054176,8,WT,B
9.460647,2.247140774,0.975920838,8,WT,B
9.482545,2.24945274,0.976924912,8,WT,B
9.550814,2.256626386,0.980040387,8,WT,B
9.565616,2.258175002,0.980712943,8,WT,B
9.584412,2.260138029,0.981565474,8,WT,B
9.665481,2.268560879,0.985223471,8,WT,B
9.673144,2.269353386,0.985567653,8,WT,B
9.685963,2.270677724,0.986142806,8,WT,B
9.729413,2.275153565,0.988086639,8,WT,B
9.746405,2.276898499,0.988844454,8,WT,B
9.748669,2.277130763,0.988945325,8,WT,B
9.867417,2.289238117,0.994203482,8,WT,B
9.928448,2.295404172,0.996881366,8,WT,B
9.946182,2.297188759,0.997656402,8,WT,B
9.970018,2.299582389,0.998695942,8,WT,B
10.04632,2.307206398,1.002007007,8,WT,B
10.05422,2.307992447,1.002348384,8,WT,B
10.0585,2.308418048,1.00253322,8,WT,B
10.06446,2.309010406,1.002790478,8,WT,B
10.06842,2.309403793,1.002961324,8,WT,B
10.12735,2.315239685,1.005495819,8,WT,B
10.13138,2.315637538,1.005668605,8,WT,B
10.13343,2.315839859,1.005756472,8,WT,B
10.13782,2.316272985,1.005944576,8,WT,B
10.14225,2.316709867,1.006134311,8,WT,B
10.17245,2.319683086,1.007425564,8,WT,B
10.21057,2.323423458,1.009049987,8,WT,B
10.21873,2.324222311,1.009396924,8,WT,B
10.29024,2.331195873,1.012425504,8,WT,B
10.29436,2.331596172,1.012599352,8,WT,B
10.3263,2.334694039,1.013944738,8,WT,B
10.39929,2.341737535,1.017003689,8,WT,B
10.42535,2.34424034,1.018090644,8,WT,B
10.46265,2.347811773,1.019641697,8,WT,B
10.50858,2.352192066,1.021544035,8,WT,B
10.5728,2.358284665,1.024190017,8,WT,B
10.66757,2.367208298,1.028065501,8,WT,B
10.6885,2.369168397,1.028916762,8,WT,B
10.70861,2.371048091,1.029733102,8,WT,B
10.71803,2.37192737,1.030114968,8,WT,B
10.73423,2.373437701,1.030770897,8,WT,B
10.74368,2.374317675,1.031153064,8,WT,B
10.76171,2.375994464,1.031881285,8,WT,B
10.78028,2.377718539,1.032630041,8,WT,B
10.78259,2.377932796,1.032723092,8,WT,B
10.80169,2.379702603,1.033491709,8,WT,B
10.80394,2.379910882,1.033582164,8,WT,B
10.83185,2.382490868,1.034702637,8,WT,B
10.85068,2.384227751,1.035456956,8,WT,B
10.88158,2.387071451,1.036691959,8,WT,B
10.89362,2.388177297,1.037172222,8,WT,B
10.94555,2.392932981,1.039237589,8,WT,B
10.94575,2.392951253,1.039245525,8,WT,B
10.96736,2.394923589,1.040102099,8,WT,B
10.96921,2.395092257,1.040175351,8,WT,B
11.02047,2.399754453,1.042200117,8,WT,B
11.02784,2.400422985,1.042490456,8,WT,B
11.0302,2.400636965,1.042583387,8,WT,B
11.1015,2.407080234,1.045381663,8,WT,B
11.11112,2.407946409,1.045757838,8,WT,B
11.12076,2.408813632,1.046134468,8,WT,B
11.19076,2.415088438,1.048859582,8,WT,B
11.20057,2.41596467,1.049240125,8,WT,B
11.22311,2.417975045,1.05011322,8,WT,B
11.23846,2.419341824,1.050706804,8,WT,B
11.24334,2.419775953,1.050895344,8,WT,B
11.30941,2.425635123,1.053439949,8,WT,B
11.38687,2.432460937,1.056404362,8,WT,B
11.41025,2.434512074,1.05729516,8,WT,B
11.42578,2.435872206,1.057885858,8,WT,B
11.57687,2.449009142,1.063591157,8,WT,B
11.58214,2.449464256,1.06378881,8,WT,B
11.58478,2.449692168,1.063887791,8,WT,B
11.61209,2.452046797,1.064910393,8,WT,B
11.70715,2.460199766,1.068451183,8,WT,B
11.79831,2.467956301,1.071819803,8,WT,B
11.82887,2.470543154,1.072943259,8,WT,B
11.83432,2.471003785,1.073143308,8,WT,B
11.8937,2.476008848,1.07531698,8,WT,B
11.92471,2.478612718,1.076447826,8,WT,B
11.97606,2.482909657,1.078313963,8,WT,B
12.00807,2.485578924,1.079473211,8,WT,B
12.06579,2.490374176,1.081555762,8,WT,B
12.10751,2.493825921,1.083054836,8,WT,B
12.12413,2.495197682,1.083650584,8,WT,B
12.12981,2.495666059,1.083853998,8,WT,B
12.14192,2.496663928,1.084287367,8,WT,B
12.18006,2.499800188,1.085649428,8,WT,B
12.29113,2.508877864,1.089591812,8,WT,B
12.29114,2.508878678,1.089592165,8,WT,B
12.30004,2.509602514,1.089906524,8,WT,B
12.30885,2.510318516,1.090217479,8,WT,B
12.32786,2.511861742,1.090887694,8,WT,B
12.33018,2.512049916,1.090969417,8,WT,B
12.33082,2.512101819,1.090991958,8,WT,B
12.3552,2.514077027,1.09184978,8,WT,B
12.36355,2.514752628,1.09214319,8,WT,B
12.36711,2.515040529,1.092268224,8,WT,B
